,index,smiles,descriptors,fitnesses,generation,origin,reaction / parent,parent
294,72,CN(C)S(=O)(=O)c1ccc(-c2ccc3c(c2)N(CC(=O)N=N)c2ccccc2S3)c(C(N)=O)c1,"[0.8184954428848487, 0.7271783333333337, 0.9785, 0.9888266666666669]",0.3769230769230769,3,mutation,[*:1]~[*:2]>>[*:1]C[*:2],CN(C)S(=O)(=O)c1ccc(-c2ccc3c(c2)N(C(=O)N=N)c2ccccc2S3)c(C(N)=O)c1
295,77,CN1CCN(N2c3ccccc3Pc3ccc(S(C)(=O)=O)cc32)CC1,"[0.4549001047696966, 0.30555, 0.3132857142857143, 0.7198422222222228]",0.40540540540540543,3,mutation,[#16:1]>>[#15:1],CN1CCN(N2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1
296,90,CN1CCN(CCN2c3ccccc3Sc3ccc(S(=O)(=O)C(N)O)cc32)CC1,"[0.6337716142181815, 0.34083333333333327, 0.6436428571428572, 0.8370000000000004]",0.5321100917431193,3,mutation,[*:1]!-[*:2]>>[*:1]-[*:2],CN1CCN(CCN2c3ccccc3Sc3ccc(S(=O)(=O)C(N)=O)cc32)CC1
297,95,CN1CCN(CCC(=O)NCC(=O)N(F)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.7216534280121211, 0.17691666666666692, 0.6662142857142856, 0.8053611111111116]",0.4188034188034188,3,mutation,[*;!H0:1]>>[*:1]-F,CN1CCN(CCC(=O)NCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1
298,96,CN1CCN(CS(=O)(=O)N(C)CCN(C)Cc2ccc3ccccc3c2)CC1,"[0.5431048401939392, 0.37301666666666683, 0.33642857142857147, 0.8418755555555562]",0.43859649122807015,3,crossover,CN1CCN(CCc2ccc3ccccc3c2)CC1,CN1CCN(CS(=O)(=O)N(C)CCN(C)Cc2ccccc2)CC1
299,61,CN1CCN(CN(O)c2cc(S(=O)(=O)N(C)C)ccc2-c2ccccn2)CC1,"[0.5460104870424244, 0.3165666666666666, 0.573, 0.7638700000000005]",0.5233644859813084,30,crossover,CN1CCN(CN(O)c2cc(-c3cc(S(=O)(=O)N(C)C)ccc3Cl)ccc2Cl)CC1,CN(C)S(=O)(=O)c1ccc(-c2ccccn2)c(C=NO)c1
300,135,CN1CCN(CCC2(OCl)c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,"[0.7761395801090907, 0.6588333333333337, 0.3792142857142857, 0.9350200000000007]",0.6538461538461539,30,mutation,[*;!H0:1]>>[*:1]-Cl,CN1CCN(CCC2(O)c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
301,38,CCCS(=O)(=O)CS(=O)(=O)c1ccc2c(c1)N(C(=O)N=N)c1ccccc1S2,"[0.6485849504363638, 0.7493783333333339, 0.8914285714285715, 0.7313366666666667]",0.3170731707317073,30,crossover,CCCS(=O)(=O)c1ccc2c(c1)N(C(=O)N=N)c1ccccc1S2,CCc1ccc(S(=O)(=O)N(C)C)cc1CN1CCN(C)CC1
302,130,CN1CCN(CCC=CN2c3ccccc3Sc3ccc(N)cc32)CC1,"[0.4278418722181818, 0.7537833333333337, 0.2552857142857143, 0.7916933333333339]",0.5046728971962616,32,mutation,[*:1]~[D2]~[*:2]>>[*:1]-[*:2],CN1CCN(CCC=CN2c3ccccc3Sc3ccc(C=N)cc32)CC1
303,77,CN1CCN(CCN(CP)S(=O)(=O)c2ccc3ccccc3c2)CC1,"[0.46711616576363635, 0.40175, 0.3132857142857143, 0.7372644444444449]",0.5,33,crossover,CN1CCN(N2CCN(CCc3cc(S(=O)(=O)N(C)C)ccc3CP)CC2)CC1,CN1CCN(CCN(C)S(=O)(=O)c2ccc3ccccc3c2)CC1
304,77,CCN(CCN1CCN(C)CC1)S(=O)(=O)c1ccc2ccccc2c1,"[0.41267393364848487, 0.43296666666666667, 0.3132857142857143, 0.6924200000000007]",0.5145631067961165,34,crossover,CN1CCN(CCC=CN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,CN1CCN(CCN(CP)S(=O)(=O)c2ccc3ccccc3c2)CC1
305,66,CN1CCN(N(Cl)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.42748000678787884, 0.36881666666666657, 0.33642857142857147, 0.5525200000000006]",0.4117647058823529,34,crossover,CN1CCN(CCc2cccc(S(=O)(=O)N(C)C)c2)CC1,CN1CCN(CCN(Cl)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1
306,5,CN1CCN(CCN(Cl)CCc2cccc(S(=O)(=O)N(C)C)c2)CC1,"[0.4944544692363636, 0.28043333333333337, 0.33642857142857147, 0.6931311111111119]",0.4666666666666667,34,crossover,CN1CCN(CCc2cccc(S(=O)(=O)N(C)C)c2)CC1,CN1CCN(CCN(Cl)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1
307,25,CN1CCN(CCS(=O)(=O)N(Cl)OCl)CC1,"[0.20006399303030317, 0.10080000000000007, 0.3792142857142857, 0.24837555555555596]",0.2929292929292929,35,crossover,CN1CCN(CCC2(OCl)c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,CN1CCN(CCS(=O)(=O)N(C)Cl)CC1
308,18,CC(C)CCC(=O)N1c2cc(S(=O)(=O)C(N)=O)ccc2Sc2cccc(Br)c21,"[0.7787786702666668, 0.8945000000000006, 0.6967142857142856, 0.8077133333333337]",0.2983870967741936,35,mutation,[*;!H0:1]>>[*:1]-C,CCCCC(=O)N1c2cc(S(=O)(=O)C(N)=O)ccc2Sc2cccc(Br)c21
309,118,CN1c2ccccc2Sc2ccc(N)cc21,"[0.009309452678787848, 0.6668833333333336, 0.209, 0.3275822222222225]",0.31,35,crossover,CN1CCN(CCC=CN2c3ccccc3Sc3ccc(N)cc32)CC1,CCCC(N)CCC(N)N1c2ccccc2Sc2ccc(C(N)O)cc21
310,85,CN1CCN(N2CCN(CCS(=O)(=O)N(Cl)OCl)CC2)CC1,"[0.45481777562424236, 0.02290000000000029, 0.42550000000000004, 0.5055533333333339]",0.2478632478632479,36,crossover,CN1CCN(CCC=CN2c3ccccc3Sc3ccc(N)cc32)CC1,CN1CCN(CCS(=O)(=O)N(Cl)OCl)CC1
311,70,CCCS(=O)(=O)c1ccc2c(c1N)N(C(=O)N=N)c1ccccc1S2,"[0.4577769162787879, 0.7843616666666672, 0.8334285714285715, 0.6271766666666667]",0.3050847457627119,37,mutation,[*;!H0:1]>>[*:1]-N,CCCS(=O)(=O)c1ccc2c(c1)N(C(=O)N=N)c1ccccc1S2
312,61,CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccn2)CC1,"[0.4520534759757576, 0.3743833333333333, 0.4053571428571429, 0.7035533333333338]",0.5490196078431373,37,crossover,CN1CCN(CN(C)S(=O)(=O)c2ccc3c(c2)Oc2ccccc2S3)CC1,CN1CCN(CN(O)c2cc(S(=O)(=O)N(C)C)ccc2-c2ccccn2)CC1
313,85,CN1CCN(Cc2cc(S(=O)(=O)N(C)OCl)ccc2O)CC1,"[0.37601910545454525, 0.22424999999999998, 0.5237142857142858, 0.47519555555555604]",0.3942307692307692,38,crossover,CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2O)CC1,CN1CCN(CCC2(OCl)c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
314,2,N=CCCC(N)N1c2ccccc2Sc2ccc(C(N)O)cc21,"[0.31253267351515146, 0.5755783333333335, 0.7097142857142859, 0.6031811111111113]",0.28205128205128205,38,crossover,CN(C)S(=O)(=O)C(N)N1c2ccccc2Sc2ccc(C(N)O)cc21,N=CCCCN1c2ccccc2Sc2ccc(S(=O)(=O)[PH](N)=O)cc21
315,97,CCc1ccc2c(c1N)N(C(=O)N=N)c1ccccc1S2,"[0.22148130929696966, 0.8474783333333336, 0.5895714285714285, 0.48311222222222244]",0.2743362831858407,39,crossover,CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2O)CC1,CCCS(=O)(=O)c1ccc2c(c1N)N(C(=O)N=N)c1ccccc1S2
316,21,CN1CCN(CCc2cc(-c3ccc(S(=O)(=O)N(C)C)cc3C(=N)O)ccc2O)CC1,"[0.6702993225454544, 0.4137949999999999, 0.7726428571428573, 0.905712222222223]",0.5178571428571429,39,mutation,[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2],CN1CCN(CCc2cc(-c3ccc(S(=O)(=O)N(C)C)cc3C(N)O)ccc2O)CC1
317,88,CN(C)S(=O)(=O)c1ccc(NC(=O)c2ccccn2)c(NC(=O)CCN2CCN(Cl)CC2)c1,"[0.8156069758303033, 0.36403333333333326, 0.8210714285714285, 0.9624188888888894]",0.41600000000000004,4,crossover,CN1CCN(CCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2NC(=O)c2ccccn2)CC1,CN(C)S(=O)(=O)c1ccc(Cl)c(Cl)c1
318,82,CN1CCN(CCN(C)Cc2ccc3ccccc3c2)CC1,"[0.21884999352727283, 0.5031666666666667, 0.06942857142857144, 0.602433333333334]",0.4326923076923077,4,crossover,CN1CCN(CS(=O)(=O)N(C)CCN(C)Cc2ccc3ccccc3c2)CC1,CN(C)S(=O)(=O)CCN1CCN(c2ccccn2)CC1
319,114,CN1CCN(CS(=O)(=O)N(C)CN(C)Cc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.7762376490424241, 0.15768333333333384, 0.6034285714285714, 0.880873333333334]",0.3983050847457627,4,crossover,CN1CCN(CS(=O)(=O)N(C)CCN(C)Cc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,CS(=O)(=O)c1ccc2c(c1)N(C(=O)N=N)c1ccccc1S2
320,122,CC(=O)Nc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)CCN1CCN(C)CC1,"[0.5642243194181821, 0.16188333333333357, 0.729, 0.7644688888888895]",0.4375,4,crossover,CN1CCN(CCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2NC(=O)c2ccccn2)CC1,CN(C)S(=O)(=O)c1ccc(Cl)c(Cl)c1
321,133,CCC(N)N1c2ccccc2Sc2ccc(S(=O)(=O)C(N)=O)cc21,"[0.41839737395151505, 0.5560833333333335, 0.7606428571428572, 0.602017777777778]",0.33628318584070804,4,crossover,C=NS(=O)(=O)c1ccc2c(c1)N(C(N)=O)c1ccccc1S2,CN1CCN(CC(N)N2c3ccccc3Sc3ccc(S(=O)(=O)C(N)=O)cc32)CC1
322,96,CN1CCN(CS(=O)(=O)N(C)CCN(C)c2ccc3ccccc3c2)CC1,"[0.5006331733333332, 0.3737500000000001, 0.33642857142857147, 0.8078311111111118]",0.4504504504504505,4,crossover,CN1CCN(CS(=O)(=O)N(C)CCN(C)Cc2ccc3ccccc3c2)CC1,CN(C)S(=O)(=O)CCN1CCN(c2ccccn2)CC1
323,77,CN(C)S(=O)(=O)CCN1CCN(Cc2ccc3ccccc3c2)CC1,"[0.41267393364848487, 0.3914666666666667, 0.31328571428571433, 0.7015422222222228]",0.4311926605504587,4,crossover,CN1CCN(CS(=O)(=O)N(C)CCN(C)Cc2ccc3ccccc3c2)CC1,CN(C)S(=O)(=O)CCN1CCN(c2ccccn2)CC1
324,0,CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2CO)CC1,"[0.3095807959393939, 0.11276666666666683, 0.4577857142857143, 0.5112400000000005]",0.4795918367346938,4,mutation,[*;!H0:1]>>[*:1]-O,Cc1ccc(S(=O)(=O)N(C)C)cc1CN1CCN(C)CC1
325,14,CN(C)S(=O)(=O)c1ccc2c(c1)N(CCC1CCC(C(N)=O)CC1)c1ccccc1S2,"[0.7095910114787881, 0.7869000000000005, 0.5979285714285715, 0.9349466666666671]",0.4453781512605042,4,mutation,[*:1]~[D3](~[*;!H0:2])~[*:3]>>[*:1]-[*:2]-[*:3],CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2
326,78,CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(N)(O)CC1)c1ccccc1S2,"[0.7187149479393939, 0.5288, 0.6436428571428573, 0.9368222222222227]",0.5087719298245614,4,mutation,[*:1]~[D3](~[*;!H0:2])~[*:3]>>[*:1]-[*:2]-[*:3],CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2
327,27,CN(C)S(=O)(=O)N1c2ccccc2Sc2ccc(S(=O)(=O)C(N)=O)cc21,"[0.5697496472121211, 0.40801666666666675, 0.8417857142857142, 0.6502444444444448]",0.3716814159292036,4,crossover,Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)c1ccccn1,CN1CCN(CC(N)N2c3ccccc3Sc3ccc(S(=O)(=O)C(N)=O)cc32)CC1
328,44,CC(N)N1c2ccccc2Sc2ccc(S(=O)(=O)C(N)=O)cc21,"[0.37592570709090917, 0.49106666666666676, 0.7606428571428572, 0.5507177777777781]",0.3333333333333333,4,crossover,CCCN1c2ccccc2Sc2ccc(C)cc21,CN1CCN(CC(N)N2c3ccccc3Sc3ccc(S(=O)(=O)C(N)=O)cc32)CC1
329,67,CN1CCN(Cc2ccc3c(c2N)N(C(=O)N=N)c2ccccc2S3)CC1,"[0.476235091890909, 0.7116450000000003, 0.6358571428571429, 0.743067777777778]",0.42105263157894735,40,crossover,CCCS(=O)(=O)c1ccc2c(c1N)N(C(=O)N=N)c1ccccc1S2,CN1CCN(CCc2ccc3ccccc3c2)CC1
330,5,CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2Pc2ccccn2)CC1,"[0.5489673749515153, 0.20143333333333333, 0.4053571428571429, 0.798986666666667]",0.5188679245283019,41,mutation,[*:1]~[*:2]>>[*:1]P[*:2],CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccn2)CC1
331,70,N#CCCS(=O)(=O)c1ccc2c(c1)N(C(=O)N=N)c1ccccc1S2,"[0.44556085528484857, 0.7712750000000003, 0.8175000000000001, 0.5774722222222225]",0.3247863247863248,42,mutation,[*;H3:1]>>[*:1]#N,CCCS(=O)(=O)c1ccc2c(c1)N(C(=O)N=N)c1ccccc1S2
332,133,CN(C)S(=O)(=O)c1ccc2c(c1)N(S(=O)C(N)=O)c1ccccc1S2,"[0.5212802089696971, 0.46366666666666667, 0.7198571428571429, 0.6416066666666669]",0.4299065420560748,43,mutation,[*:1]~[D1]>>[*:1],CN(C)S(=O)(=O)c1ccc2c(c1)N(S(=O)(=O)C(N)=O)c1ccccc1S2
333,114,CN1CCN(N2CCN(Cc3cc(S(=O)(=O)N(C)C)ccc3-c3ccccn3)CC2)CC1,"[0.706807258569697, 0.2964833333333337, 0.4516428571428572, 0.9607311111111118]",0.4666666666666667,43,crossover,CN1CCN(CCc2cccc(-c3cc(S(=O)(=O)N(C)C)ccc3F)c2)CC1,CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccn2)CC1
334,121,CN(C)S(=O)(=O)c1ccc(-c2ccccn2)c(N)c1,"[0.15784393248484854, 0.34685000000000005, 0.5449285714285714, 0.3884244444444448]",0.3564356435643564,43,crossover,CN(C)S(=O)(=O)C(N)N1c2ccccc2Sc2ccc(C(N)O)cc21,CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccn2)CC1
335,88,CN1CCN(CN(C)S(=O)(=O)c2ccc3c(c2)N(S(=O)(=O)NO)c2ccccc2S3)CC1,"[0.8306114603030302, 0.3063833333333335, 0.8107142857142858, 0.9097088888888892]",0.5263157894736842,44,mutation,[*:1]~[D3](~[*;!H0:2])~[*:3]>>[*:1]-[*:2]-[*:3],CN1CCN(CN(C)S(=O)(=O)c2ccc3c(c2)N(S(=O)(=O)C(N)=O)c2ccccc2S3)CC1
336,5,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Pc2ccccn2)CC1,"[0.5914390418121214, 0.20851666666666688, 0.4053571428571429, 0.8530644444444448]",0.5471698113207547,45,crossover,CN1CCN(CN(C)S(=O)(=O)c2ccc3c(c2)N(S(=O)(=O)NO)c2ccccc2S3)CC1,CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2Pc2ccccn2)CC1
337,88,CN1CCN(CCN(C)S(=O)(=O)c2ccc3c(c2)N(S(=O)(=O)NO)c2ccccc2S3)CC1,"[0.8730831271636361, 0.3134666666666667, 0.8107142857142858, 0.963786666666667]",0.5526315789473685,45,crossover,CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,CN1CCN(CN(C)S(=O)(=O)c2ccc3c(c2)N(S(=O)(=O)NO)c2ccccc2S3)CC1
338,82,CN1CCN(Cc2ccc3c(c2)N(C=O)c2ccccc2S3)CC1,"[0.34588040391515146, 0.615516666666667, 0.19135714285714286, 0.6442666666666672]",0.4761904761904762,47,mutation,[*;!H0;!H1:1]>>[*:1]=O,CN1CCN(Cc2ccc3c(c2)N(C)c2ccccc2S3)CC1
339,38,N=CCCCN1c2ccccc2Sc2ccc(S(=O)(=O)P(N)(N)=O)cc21,"[0.5607988457515152, 0.6697116666666667, 0.931, 0.7244200000000002]",0.3534482758620689,47,mutation,[*;!H0:1]>>[*:1]-N,N=CCCCN1c2ccccc2Sc2ccc(S(=O)(=O)[PH](N)=O)cc21
340,133,CN1CCN(S(=O)(=O)c2ccc3c(c2)N(C(=O)N=N)c2ccccc2S3)CC1,"[0.5820997923272728, 0.6460616666666669, 0.693857142857143, 0.7327277777777782]",0.4513274336283186,47,crossover,N#CCCS(=O)(=O)c1ccc2c(c1)N(C(=O)N=N)c1ccccc1S2,CN1CCN(CCc2ccc3ccccc3c2)CC1
341,2,N=CCCC(N)N1c2ccccc2Sc2ccc(N)cc21,"[0.22159156841212124, 0.681011666666667, 0.5652142857142858, 0.5505722222222226]",0.29464285714285715,48,crossover,N=CCCC(N)N1c2ccccc2Sc2ccc(C(N)O)cc21,CN(C)S(=O)(=O)c1ccc(-c2ccccn2)c(N)c1
342,50,CC(C)CS(=O)(=O)c1ccc2c(c1)Oc1ccccc1S2,"[0.28804268597575766, 0.8122000000000006, 0.30978571428571433, 0.4885755555555562]",0.3584905660377358,48,mutation,[*;!H0:1]>>[*:1]-C,CCCS(=O)(=O)c1ccc2c(c1)Oc1ccccc1S2
343,28,CN1CCN(CCC2(C=O)c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,"[0.7095910114787879, 0.504, 0.4352142857142858, 0.9253088888888896]",0.6699029126213593,48,crossover,CN1CCN(CCC2(OCl)c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,CN(C)S(=O)(=O)c1ccc(CC=O)c(O)c1
344,127,Cc1ccc(S(=O)(=O)N(C)C)cc1CCN1CCN(C)CC1,"[0.3035830245575758, 0.2558700000000001, 0.31328571428571433, 0.5521422222222228]",0.5104166666666666,5,crossover,Cc1ccc(S(=O)(=O)N(C)C)cc1CN1CCN(C)CC1,CN1CCN(CCN(C)Cc2ccc3ccccc3c2)CC1
345,114,CN1CCN(CCS(=O)(=O)N(C)CN(C)Cc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.8187093159030302, 0.1647666666666672, 0.6034285714285714, 0.9349511111111116]",0.4117647058823529,5,crossover,CN1CCN(CS(=O)(=O)N(C)CN(C)Cc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,Cc1ccc(S(=O)(=O)N(C)C)cc1CN1CCN(C)CC1
346,88,CN1CCN(CC(N)N2c3ccccc3Sc3ccc(S(=O)(=O)[PH](N)=O)cc32)CC1,"[0.7337014191575758, 0.4072666666666667, 0.8069285714285714, 0.9048122222222225]",0.4824561403508772,5,mutation,[#6:1]>>[#15:1],CN1CCN(CC(N)N2c3ccccc3Sc3ccc(S(=O)(=O)C(N)=O)cc32)CC1
347,80,CCCN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)S(=O)(=O)N(C)C)cc21,"[0.6548032400484848, 0.6043666666666669, 0.5571428571428572, 0.7984400000000005]",0.4247787610619469,5,crossover,CN1CCN(CCc2ccc3ccccc3c2)CC1,CCCN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21
348,81,CCS(=O)(=O)c1ccc(CO)c(CN2CCN(C)CC2)c1,"[0.2640932231151515, 0.20331666666666667, 0.4346428571428572, 0.4762844444444449]",0.3619047619047619,5,mutation,[*:1]~[D3](~[*;!H0:2])~[*:3]>>[*:1]-[*:2]-[*:3],CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2CO)CC1
349,82,CC(c1ccc2ccccc2c1)N(C)CCN1CCN(C)CC1,"[0.2613216603878789, 0.5966666666666668, 0.06942857142857144, 0.6547777777777785]",0.4380952380952381,5,mutation,[*;!H0:1]>>[*:1]-C,CN1CCN(CCN(C)Cc2ccc3ccccc3c2)CC1
350,38,N=CCN1CCN(Cc2ccc3c(c2N)N(C(=O)N=N)c2ccccc2S3)CC1,"[0.5580863010787878, 0.7149400000000002, 0.8062142857142858, 0.8289200000000002]",0.3548387096774194,50,crossover,CN1CCN(Cc2ccc3c(c2N)N(C(=O)N=N)c2ccccc2S3)CC1,N=CCCC(N)N1c2ccccc2Sc2ccc(N)cc21
351,84,N=CCc1ccc2c(c1N)N(C(=O)N=N)c1ccccc1S2,"[0.26086085162424255, 0.7857566666666669, 0.7599285714285715, 0.5176644444444446]",0.2672413793103448,50,crossover,CN1CCN(Cc2ccc3c(c2N)N(C(=O)N=N)c2ccccc2S3)CC1,N=CCCC(N)N1c2ccccc2Sc2ccc(N)cc21
352,121,CN(C)S(=O)(=O)c1ccc(-c2ccccn2)c(CN)c1,"[0.2003155993454546, 0.3262666666666667, 0.5449285714285714, 0.42708000000000035]",0.3592233009708738,51,crossover,CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccn2)CC1,N=CCCC(N)N1c2ccccc2Sc2ccc(N)cc21
353,121,CN(C)S(=O)(=O)c1ccc(-c2ccccn2)c(CCN)c1,"[0.24278726620606084, 0.33335, 0.5449285714285714, 0.4811577777777782]",0.3619047619047619,52,crossover,CN(C)S(=O)(=O)c1ccc(-c2ccccn2)c(CN)c1,CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2-c2ccccn2)CC1
354,67,CN1CCN(Cc2ccc3c(c2C=N)N(C(=O)N=N)c2ccccc2S3)CC1,"[0.5125987282545454, 0.7808900000000004, 0.6203571428571428, 0.7816600000000002]",0.4224137931034483,52,mutation,[*;!H0:1]~[*:2]>>[*:1]=C-[*:2],CN1CCN(Cc2ccc3c(c2N)N(C(=O)N=N)c2ccccc2S3)CC1
355,72,Cc1ccc(S(=O)(=O)N(C)C)cc1-c1ccc2c(c1F)N(S(=O)C(N)=O)c1ccccc1S2,"[0.8486666586060606, 0.8160866666666672, 0.7198571428571429, 0.9763955555555556]",0.4112903225806452,52,mutation,[*:1]~[D1]>>[*:1],Cc1ccc(S(=O)(=O)N(C)C)cc1-c1ccc2c(c1F)N(S(=O)(=O)C(N)=O)c1ccccc1S2
356,61,CN1CCN(CN(N)S(=O)(=O)c2ccc3c(c2)Oc2ccccc2S3)CC1,"[0.5488282804969697, 0.4187999999999999, 0.5650714285714286, 0.7136688888888895]",0.5576923076923077,52,crossover,CN1CCN(CN(C)S(=O)(=O)c2ccc3c(c2)Oc2ccccc2S3)CC1,CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C)(N)CC1)c1ccccc1S2
357,18,CN(C)S(=O)(=O)c1ccc(Cl)c(-c2ccc3c(c2F)N(S(=O)C(N)=O)c2ccccc2S3)c1,"[0.9091071967393939, 0.8735833333333339, 0.7198571428571429, 0.979428888888889]",0.4,53,crossover,CN(C)S(=O)(=O)c1ccc(Cl)c(O)c1,Cc1ccc(S(=O)(=O)N(C)C)cc1-c1ccc2c(c1F)N(S(=O)C(N)=O)c1ccccc1S2
358,97,N=CCc1ccc2c(c1)N(C(=O)N=N)c1ccccc1S2,"[0.21537327879999996, 0.8553900000000002, 0.5740714285714286, 0.468637777777778]",0.2831858407079646,55,crossover,CCCS(=O)(=O)c1ccc2c(c1)N(C(=O)N=N)c1ccccc1S2,N=CCc1ccc2c(c1N)N(C(=O)N=N)c1ccccc1S2
359,70,N=CCCS(=O)(=O)c1ccc2c(c1)N(C(=O)N=N)c1ccccc1S2,"[0.45166888578181824, 0.7922733333333336, 0.8179285714285716, 0.6127022222222225]",0.3478260869565217,55,crossover,CCCS(=O)(=O)c1ccc2c(c1)N(C(=O)N=N)c1ccccc1S2,N=CCc1ccc2c(c1N)N(C(=O)N=N)c1ccccc1S2
360,78,CN1CCN(CCC2(C(=N)O)c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,"[0.7550785843030302, 0.5600616666666669, 0.628142857142857, 0.972992222222223]",0.6415094339622641,56,crossover,CN1CCN(CCC2(O)c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,CN1CCN(CCc2cc(-c3ccc(S(=O)(=O)N(C)C)cc3C(=N)O)ccc2O)CC1
361,38,N=CCCN1CCN(Cc2ccc3c(c2N)N(C(=O)N=N)c2ccccc2S3)CC1,"[0.6005579679393942, 0.7799566666666671, 0.8062142857142858, 0.8802200000000002]",0.3902439024390244,56,crossover,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2S(=O)(=O)[PH](=O)NBr)CC1,N=CCN1CCN(Cc2ccc3c(c2N)N(C(=O)N=N)c2ccccc2S3)CC1
362,135,CN1CCN(CCC=C(F)N2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,"[0.7611260496606059, 0.7480000000000006, 0.33642857142857147, 0.9751533333333342]",0.6826923076923077,57,mutation,[*;!H0:1]>>[*:1]-F,CN1CCN(CCC=CN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
363,38,CN(C)S(=O)(=O)c1ccc2c(c1)C(CCC(=N)O)(C(=N)O)c1ccccc1S2,"[0.5881737822787879, 0.673056666666667, 0.8967142857142858, 0.7622755555555558]",0.412280701754386,57,crossover,CN1CCN(CCC2(C(=N)O)c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,CN1CCN(CCC=CN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
364,86,CN1CCN(CCc2cc(S(=O)(=O)N(C)O)ccc2Pc2ccccn2)CC1,"[0.5974368131939396, 0.16841666666666696, 0.5498571428571429, 0.8070922222222225]",0.4774774774774775,58,crossover,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Pc2ccccn2)CC1,CN1CCN(CCC2(O)c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
365,40,CC(=CCCN1CCN(C)CC1)N1c2ccccc2Sc2ccc(C)cc21,"[0.46729763311515155, 0.9398366666666677, 0.06942857142857144, 0.8466000000000007]",0.5233644859813084,58,mutation,[*;!H0:1]>>[*:1]-C,Cc1ccc2c(c1)N(C=CCCN1CCN(C)CC1)c1ccccc1S2
366,44,CN(C(N)O)S(=O)(=O)c1ccc2c(c1)N(O)c1ccccc1S2,"[0.38803150896969696, 0.33893333333333325, 0.765, 0.5119500000000003]",0.3831775700934579,58,crossover,CN(C)S(=O)(=O)c1ccc(CCN2CCN(c3ccccn3)CC2)c(C(N)O)c1,CN(C)S(=O)(=O)c1ccc2c(c1)N(O)c1ccccc1S2
